id,name,brewery_id,state,country,style,availability,abv
53494,Orcutt Pale Ale (OPA),20389,CA,US,American Pale Ale (APA),Rotating,5.0
236837,Raspberry Agony,25960,CA,US,American Wild Ale,Limited (brewed once),6.0
68061,Imperial Black Phoenix (Bourbon Barrel Aged),17271,CA,US,American Imperial Stout,Limited (brewed once),10.0
273058,Dank Drank,48447,CA,US,American IPA,Year-round,6.6
347044,Bananas Foster Saison,4051,CA,US,Belgian Saison,Limited (brewed once),5.5
309968,Dope Lager,40467,CA,US,German Helles,Rotating,4.6
321421,Tool Belt,45824,CA,US,American Pale Ale (APA),Limited (brewed once),5.6
330631,Dry Hopped Helles 010B,52047,CA,US,German Helles,Rotating,5.2
326214,Candide,47553,CA,US,American Wild Ale,Limited (brewed once),5.75
314295,Still Friends After All These Beers - Collaboration With Green Cheek,36754,CA,US,American Imperial IPA,Limited (brewed once),8.0
254534,Solstice Porch Star,16866,CA,US,English Bitter,Limited (brewed once),4.2
146395,Panther Passion Liliquoi Saison,27922,CA,US,Belgian Saison,Fall,6.0
304989,Double Tree,48082,CA,US,American Imperial IPA,Limited (brewed once),8.6
326011,Frampagne of Beers,45723,CA,US,American Wild Ale,Rotating,
365529,Beer Pressured Hazy IPA,31569,CA,US,New England IPA,Rotating,6.9
221489,Emerald Vision,33018,CA,US,American Wild Ale,Limited (brewed once),5.7
289475,Men At Murk,35259,CA,US,American Imperial IPA,Limited (brewed once),8.5
103746,Hop Drops,25959,CA,US,Belgian Pale Ale,Rotating,6.2
231295,Monsters' Park - Bourbon Barrel-Aged With Vanilla Beans,31987,CA,US,American Imperial Stout,Rotating,13.7
178066,California Roll'n,34024,CA,US,German Pilsner,Rotating,7.0
259429,Viking Club No. 1: Rauch Geek Breakfast Aged In Maple Syrup Bourbon Barrel,43889,CA,US,American Imperial Stout,Limited (brewed once),7.5
265054,Lager,35403,CA,US,American Lager,Year-round,5.2
151722,Small Tree,36428,CA,US,American IPA,Limited (brewed once),4.7
154306,BarrelHouse Blonde,29744,CA,US,American Blonde Ale,Year-round,5.0
234685,Alpha Cure,38666,CA,US,Belgian Saison,Limited (brewed once),5.3
44426,Westwood Brewing Company IPA,2210,CA,US,American IPA,Year-round,
44439,Amber Alt Ale,17271,CA,US,German Altbier,Year-round,5.5
44457,Chico IPA,140,CA,US,American Imperial IPA,Rotating,7.3
44463,Eaglecreek Rogue,2441,CA,US,American Amber / Red Ale,Summer,
44689,Supermoto Moto Brew,9914,CA,US,German Schwarzbier,Rotating,5.2
116213,Rush Hour - Breakfast Stout,24748,CA,US,English Sweet / Milk Stout,Rotating,7.2
168545,Java Hill,33534,CA,US,American Blonde Ale,Rotating,6.0
169827,#99 Pale Ale,38284,CA,US,American Pale Ale (APA),Rotating,4.5
311832,Rye Barrel Aged Drakonic,3835,CA,US,American Imperial Stout,Limited (brewed once),11.6
173784,Cold Shillin',21651,CA,US,Scotch Ale / Wee Heavy,Rotating,3.7
47616,One Love,3448,CA,US,American Strong Ale,Rotating,8.9
312460,Saloon Ale,199,CA,US,American Cream Ale,Rotating,4.5
342416,Economy of Prayers,31987,CA,US,American Imperial IPA,Rotating,8.0
267107,Scratching Post,863,CA,US,American Blonde Ale,Rotating,4.75
351525,Figure 8,52940,CA,US,American Pale Ale (APA),Year-round,5.4
123340,"Still Jacked, Recession Ale",24820,CA,US,American Porter,Limited (brewed once),
101174,Victory At Sea - Cinnamon Vanilla,199,CA,US,American Porter,Limited (brewed once),10.0
215178,Crooked Piece Of Time,8681,CA,US,American Porter,Limited (brewed once),6.6
200280,Rita De La GOSE,27632,CA,US,Leipzig Gose,Rotating,
90512,BGS # 2 - Trappist,16866,CA,US,Belgian Strong Pale Ale,Limited (brewed once),8.9
209189,Big Island Barleywine,5266,CA,US,American Barleywine,Limited (brewed once),9.8
183136,Espiritu De Oro,32705,CA,US,Belgian Pale Ale,Rotating,7.4
55959,German Alt,16048,CA,US,German Altbier,Rotating,5.0
258437,The Drunken Landlady,35210,CA,US,Rye Beer,Rotating,5.5
131847,Milk Stout,30546,CA,US,American Stout,Year-round,5.2
168983,Gimmick Ale,38963,CA,US,American Stout,Limited (brewed once),5.0
293241,Batter Up German Chocolate Imperial Stout,32161,CA,US,American Imperial Stout,Limited (brewed once),9.0
77970,Sweetwood Saison,2175,CA,US,Belgian Saison,Limited (brewed once),6.5
202024,Deadwood Dunkel,8540,CA,US,German Dunkelweizen,Rotating,
287142,Silent Shawn Coffee Schwarzbier,44942,CA,US,German Schwarzbier,Limited (brewed once),5.2
339724,Batting 1.000,25032,CA,US,American IPA, Limited (brewed once),6.5
242907,Coffee N Cream,36937,CA,US,American Cream Ale,Rotating,4.7
83285,White Oak - French Oak,16866,CA,US,American Wheatwine Ale,Limited (brewed once),11.5
238603,Velvet Glove With Raspberries,23641,CA,US,American Imperial Stout,Rotating,9.0
280276,Better Red Than Dead,42559,CA,US,Belgian Saison,Rotating,6.0
202178,Honor Not Inner,41473,CA,US,English Oatmeal Stout,Rotating,5.1
49831,Saison De Lente - 100% Brett,16866,CA,US,Belgian Saison,Rotating,6.5
91129,Don't Make It Weird,22610,CA,US,American Imperial Stout,Limited (brewed once),8.1
189701,IP-Lantro,199,CA,US,American IPA,Limited (brewed once),8.0
337167,Way of the Buffalo,35259,CA,US,American Pale Ale (APA),Limited (brewed once),5.7
84928,Ale Des Dieux,23459,CA,US,French Bière de Garde,Year-round,9.0
113355,T-Rex IPA,1337,CA,US,American Imperial IPA,Limited (brewed once),8.2
348353,Bär Necessities,48961,CA,US,American Imperial IPA,Year-round,8.5
226593,SF Session,22622,CA,US,English Pale Ale,Limited (brewed once),4.3
214086,100 Vara,463,CA,US,American Porter,Limited (brewed once),5.9
285713,Haunted Stars - Rye Whiskey Barrel-Aged With Cocoa And Vanilla,31987,CA,US,American Porter,Limited (brewed once),9.0
358398,Imperial Guard Red,33817,CA,US,American Amber / Red Lager,Rotating,12.0
157258,Cascade IPA,28821,CA,US,American IPA,Rotating,6.5
102408,Coquette,32931,CA,US,Belgian Saison,Rotating,4.3
141583,Howard Street IPA - Wet Hopped,910,CA,US,American IPA,Fall,7.0
302495,San G Saison,50276,CA,US,Belgian Saison,Rotating,6.0
135373,Half Nelson,35341,CA,US,American IPA,Limited (brewed once),5.0
120214,Festbier 2013,30771,CA,US,German Helles,Limited (brewed once),6.3
120784,Sucré - Portuguese Brandy Barrel-Aged,16866,CA,US,English Old Ale,Limited (brewed once),15.1
135371,S.A.S,35341,CA,US,Russian Imperial Stout,Limited (brewed once),10.8
84671,Willow,29778,CA,US,American Blonde Ale,Year-round,5.3
134160,Sour Cherry,31059,CA,US,American Wild Ale,Limited (brewed once),4.0
284315,Smile Isle,38209,CA,US,American IPA,Limited (brewed once),7.3
201814,13th Conversation,31171,CA,US,Belgian Saison,Fall,6.6
301384,McAle's Hard Apple Ale Green Apple,21678,CA,US,Fruit and Field Beer,Year-round,8.0
158514,Coleman’s Stout,38963,CA,US,Irish Dry Stout,Rotating,4.8
132028,Human Kindness,28019,CA,US,English Sweet / Milk Stout,Rotating,
112107,Alkali Wit,27946,CA,US,Belgian Witbier,Rotating,5.2
250604,Edna,42559,CA,US,Belgian Saison,Rotating,4.1
325001,2X Hazy IPA,31059,CA,US,New England IPA,Rotating,8.0
242614,Screw Room Stout,36186,CA,US,American Stout,Rotating,6.8
219771,The Patriot,44671,CA,US,American Brown Ale,Rotating,5.0
131332,Rambler's Red,2447,CA,US,Irish Red Ale,Rotating,5.0
279924,Blood Orange Vanilla IPA,30923,CA,US,American IPA,Rotating,6.9
244626,Expression Session,1337,CA,US,American Pale Ale (APA),Rotating,5.0
104260,Farmhouse IPA,30923,CA,US,Belgian IPA,Rotating,
44911,Bohemian Pilsner,1014,CA,US,Bohemian Pilsener,Rotating,
45022,Defenestration,863,CA,US,Belgian Pale Ale,Rotating,6.8
45321,Spezial Pilsner,18079,CA,US,German Pilsner,Year-round,5.0
199091,Blue Noser Chocolate Maple Porter,37627,CA,US,American Porter,Rotating,8.4
64106,Murder By Death,12164,CA,US,American Imperial Stout,Limited (brewed once),10.4
139746,The Baron,34618,CA,US,American IPA,Limited (brewed once),6.5
327703,Don't Tell Claudia,33181,CA,US,American Imperial IPA,Limited (brewed once),10.5
145424,Waimea Showers,22412,CA,US,American Imperial IPA,Rotating,8.8
236125,Watermelon Patch Sour,30687,CA,US,American Wild Ale,Rotating,4.0
199069,Raccoon,33278,CA,US,American IPA,Limited (brewed once),6.2
281247,San Clemente Session Ale,48213,CA,US,American Pale Ale (APA),Rotating,4.9
108249,Kratos,30687,CA,US,Belgian Strong Pale Ale,Year-round,12.5
180931,Flatlands,41427,CA,US,Belgian Saison,Summer,6.0
334773,Wee Heavy Scotch Ale,33819,CA,US,Scotch Ale / Wee Heavy,Limited (brewed once),10.1
48184,High Five IPA,4926,CA,US,American IPA,Summer,6.5
101539,Left Coast Session,31332,CA,US,American Pale Ale (APA),Year-round,4.8
252017,Buff BBLs,16866,CA,US,American Strong Ale,Limited (brewed once),16.04
350842,Push To Start,52529,CA,US,American Porter,Rotating,7.0
205872,Black House - Double Coffee,31987,CA,US,American Stout,Limited (brewed once),5.8
134052,Pieta,28657,CA,US,Belgian Dark Ale,Rotating,
219993,Electro-Lite,30379,CA,US,American Pale Ale (APA),Rotating,
242423,Speedway Stout - Pappy Van Winkle Barrel-Aged,396,CA,US,American Imperial Stout,Limited (brewed once),14.0
218403,Eve's Temptation,34207,CA,US,American Blonde Ale,Limited (brewed once),6.3
103459,Peach Honey Wheat Ale,33027,CA,US,American Pale Wheat Ale,Limited (brewed once),6.5
217416,Blood Transfusion IPA,27946,CA,US,American IPA,Rotating,6.3
171929,Bee Juice,38282,CA,US,Belgian Pale Ale,Rotating,5.0
65491,Dunkel,2700,CA,US,Munich Dunkel Lager,Rotating,5.2
330228,Speedway Stout - Jamaica Blue Mountain Coffee - Bourbon Barrel-Aged,396,CA,US,American Imperial Stout,Limited (brewed once),12.0
122454,Clovis Independence Ale,33561,CA,US,American IPA,Year-round,
53673,Partridge In A Pear Tree - Barrel-Aged,16866,CA,US,Belgian Quadrupel (Quad),Limited (brewed once),11.0
171765,Turt Quencher,23640,CA,US,Berliner Weisse,Limited (brewed once),5.11
146947,Dream Weaver,37625,CA,US,Scottish Gruit / Ancient Herbed Ale,Rotating,5.9
246289,Bone Frog,45975,CA,US,American Pale Ale (APA),Rotating,5.8
365649,Sour Wench Cherry Ale,199,CA,US,American Wild Ale,Limited (brewed once),7.0
152461,XPA,38209,CA,US,American Pale Ale (APA),Year-round,8.2
197975,Pantry Porter,42975,CA,US,American Porter,Year-round,7.2
366668,7th Anniversary,25260,CA,US,American Imperial Pilsner,Limited (brewed once),7.0
311852,Citracado,14064,CA,US,American IPA,Rotating,5.0
328627,Thicc Nibs,51858,CA,US,American Imperial Stout,Rotating,11.2
202757,I.P.A.,26626,CA,US,American IPA,Rotating,7.0
80866,Double Honey Brown,4712,CA,US,American Brown Ale,Year-round,
173778,Peruvian Chocolate,34468,CA,US,American Brown Ale,Rotating,6.4
98984,Dodgy Knight-Superfan Series,19812,CA,US,American Imperial IPA,Rotating,8.0
372167,Azure Window,31987,CA,US,American Imperial IPA,Limited (brewed once),10.0
238772,Beaver Buzz,30923,CA,US,English Sweet / Milk Stout,Rotating,5.3
297781,Ariana's Breakthrough Performance,48782,CA,US,American IPA,Rotating,7.5
295709,Wakey Wakey In India,32161,CA,US,American Stout,Limited (brewed once),6.5
291528,Speedway Stout - Double Barrel,396,CA,US,American Imperial Stout,Limited (brewed once),13.0
107587,Beer Head Blonde,29315,CA,US,American Blonde Ale,Rotating,4.5
315667,Smoked Seabass,1337,CA,US,German Rauchbier,Limited (brewed once),5.0
363056,Tropic Thunder Dust,46813,CA,US,American IPA,Limited (brewed once),6.6
85545,Eradicator Jr.,21651,CA,US,German Bock,Rotating,6.8
82135,Zymaster Series No. 1: California Lager,28,CA,US,American Lager,Limited (brewed once),4.9
46061,Holiday Ale,7064,CA,US,American Amber / Red Ale,Winter,
126817,Defcon IV,33181,CA,US,Belgian Pale Ale,Limited (brewed once),5.2
316972,Sooper,48862,CA,US,American Wild Ale,Rotating,5.6
131022,Chocolate Porter,2175,CA,US,American Porter,Rotating,3.75
335152,Booster Rocket,15240,CA,US,American Amber / Red Ale,Rotating,13.0
279458,Mo'Licious,8930,CA,US,American IPA,Spring,6.5
171563,Watershed,38745,CA,US,American Pale Ale (APA),Rotating,5.8
55938,Welcome Back Wipeout,1337,CA,US,American Imperial IPA,Limited (brewed once),8.4
229567,Biere De Chocolate,32161,CA,US,American Stout,Limited (brewed once),
302771,Megamaser,44720,CA,US,American IPA,Limited (brewed once),6.4
95974,Red Racer (Ales For ALS),610,CA,US,American IPA,Limited (brewed once),6.0
223815,Lucky Baldwin's Peggy's Porter,22610,CA,US,American Porter,Rotating,5.0
120758,Simcoe Sessions,32931,CA,US,American Pale Ale (APA),Rotating,5.5
289655,Jaja Juice,38744,CA,US,American Imperial IPA,Rotating,8.3
46064,Angel City Che,1011,CA,US,American Adjunct Lager,Year-round,
134034,Silky Heads,1337,CA,US,American Pale Wheat Ale,Limited (brewed once),4.7
228217,Fig Mtn Light,24600,CA,US,American Pale Ale (APA),Rotating,4.5
329943,Odinson #2,49832,CA,US,American Pale Ale (APA),Rotating,4.9
271844,Factitious Excellencies,47553,CA,US,American Wild Ale,Rotating,9.4
336271,Science Sucks Apricots,29180,CA,US,American Wild Ale,Limited (brewed once),5.4
357057,Take you to the Magic Shop,44942,CA,US,American Blonde Ale,Limited (brewed once),5.0
104929,Fall IPA,33181,CA,US,American IPA,Rotating,6.8
326270,Evergreen Haze,40632,CA,US,American Imperial IPA,Limited (brewed once),8.3
97847,Double Hubble,28920,CA,US,American Imperial IPA,Rotating,9.0
222286,Berliner Equation With Strawberries,33824,CA,US,Berliner Weisse,Limited (brewed once),5.0
287950,De La Casa With Persimmons,2210,CA,US,Belgian Saison,Rotating,4.7
98273,Flor De Jamaica,266,CA,US,Herb and Spice Beer,Rotating,5.6
252853,Medicine Crow,43296,CA,US,Belgian Pale Ale,Limited (brewed once),5.0
55957,Just Plain Pale,16048,CA,US,American Pale Ale (APA),Rotating,4.8
268875,Bellatrix,33018,CA,US,American Wild Ale,Rotating,6.3
133591,Prospect Pale,23640,CA,US,American Pale Ale (APA),Year-round,5.7
89896,Jacked Again...Recession Ale,24820,CA,US,American Porter,Limited (brewed once),8.4
213292,Pitcher Perfect Pale Ale,3120,CA,US,American Pale Ale (APA),Limited (brewed once),5.7
45374,Celebrator Magazine 20th Anniversary Party Blend,5411,CA,US,Belgian Strong Dark Ale,Limited (brewed once),10.5
45653,Consecration,863,CA,US,American Wild Ale,Rotating,10.0
370709,Take the Money and Run,2175,CA,US,American IPA,Limited (brewed once),7.2
265840,Wakey Wakey Oatmeal Coffee Porter,32161,CA,US,American Porter,Limited (brewed once),7.2
146695,Autumn Blossom,36523,CA,US,Belgian Saison,Limited (brewed once),5.5
59223,Bad Santa Winter Lager,7015,CA,US,American Amber / Red Lager,Winter,4.8
296393,Old Hop New Tricks,32931,CA,US,American IPA,Limited (brewed once),6.2
220060,Muis With Citra,38091,CA,US,American Blonde Ale,Limited (brewed once),6.5
129908,Summer IPA,33181,CA,US,American IPA,Summer,6.5
149086,Maiden's Altbier,2447,CA,US,German Altbier,Rotating,4.8
134337,Ballantine India Pale Ale,447,CA,US,American IPA,Year-round,7.2
127683,Toyon Brut,610,CA,US,American Wild Ale,Limited (brewed once),5.5
166956,On Point,39838,CA,US,Bohemian Pilsener,Rotating,5.0
152310,Honey Rye Porter,31987,CA,US,American Porter,Rotating,7.6
93744,Refugee Tripel,31554,CA,US,Belgian Tripel,Rotating,9.0
223104,Crystal Rebellion,15240,CA,US,American IPA,Rotating,6.0
295302,Frau Blucher,37451,CA,US,Belgian Saison,Summer,6.0
255963,Speedway Stout - Coconut And Vanilla - Bourbon Barrel-Aged,396,CA,US,American Imperial Stout,Rotating,12.0
352689,LBC IPA With CTZ Flowers,25959,CA,US,American IPA,Rotating,7.1
77630,Double Dog Dare,3835,CA,US,American Wheatwine Ale,Limited (brewed once),10.0
52904,Admiral Baker's Best,2156,CA,US,English Bitter,Year-round,
360397,Beach Kruser,52798,CA,US,German Kölsch,Rotating,5.3
286581,Killer Dismount,35259,CA,US,American IPA,Rotating,6.9
353016,Magicdor,34734,CA,US,American Wild Ale,Rotating,
68220,Citra (Single Hop Series),23459,CA,US,American IPA,Spring,7.0
253368,Juicy Tuesdays,16866,CA,US,American Pale Ale (APA),Limited (brewed once),
73320,Aces Ale,4926,CA,US,American Pale Ale (APA),Rotating,
348259,Deandra,38745,CA,US,Belgian Pale Ale,Limited (brewed once),5.6
337413,Single Hop Amarillo IPA,140,CA,US,American IPA,Rotating,6.7
126194,Four Roses Bourbon Barrel Aged Hill 88,32796,CA,US,American Imperial IPA,Limited (brewed once),9.2
172964,Cellar 3: Noir Sauvage,2743,CA,US,American Black Ale,Limited (brewed once),9.2
138538,Summertime Maibock,36812,CA,US,German Maibock,Summer,7.2
74969,Pilfers Pale Ale,16048,CA,US,American Pale Ale (APA),Rotating,4.8
201344,"Stop, Collaborate & Listen",409,CA,US,American Pale Wheat Ale,Rotating,6.6
355923,Experimental Pale Ale,51473,CA,US,American Pale Ale (APA),Rotating,5.5
121689,Welter Wit,2156,CA,US,Belgian Witbier,Limited (brewed once),4.8
73339,Midnight Lager,24477,CA,US,German Schwarzbier,Rotating,4.4
213562,Belgian Triple IPA,803,CA,US,American Imperial IPA,Limited (brewed once),9.4
71007,Devil's Post Pale Ale,4051,CA,US,American Pale Ale (APA),Limited (brewed once),7.5
339730,Fork in the Rose,33018,CA,US,Belgian Saison,Limited (brewed once),5.1
219999,Nyctophobia Imperial Stout.,30379,CA,US,Russian Imperial Stout,Rotating,
154587,Golden Noodle IPA,36948,CA,US,American Imperial IPA,Limited (brewed once),8.4
255588,Porch Bomb,47497,CA,US,American Imperial IPA,Rotating,7.5
351833,NSA IPA,52517,CA,US,American Black Ale,Rotating,7.5
145720,Spa'aah Day,33824,CA,US,Belgian Saison,Rotating,5.3
141260,Dempsey's Tank #9 Barleywine,8930,CA,US,American Barleywine,Rotating,10.9
69357,Z Man (Bourbon Barrel Aged),1337,CA,US,Foreign / Export Stout,Limited (brewed once),
296242,Dark Reckoning,47203,CA,US,Baltic Porter,Limited (brewed once),8.0
195675,Fill Pils,29180,CA,US,German Pilsner,Rotating,5.4
288311,Cloud Talk,45678,CA,US,American IPA,Rotating,7.0
281134,Beer Camp Across The World: Ginger Lager,140,CA,US,Herb and Spice Beer,Limited (brewed once),6.2
262138,Never The Bride,27946,CA,US,American Imperial IPA,Limited (brewed once),8.4
95165,Sour Brown,19402,CA,US,American Wild Ale,Rotating,5.8
94371,Triple IPA,28261,CA,US,American Imperial IPA,Rotating,11.7
138877,Leeuwehoek Saison - WLP566 Belgian Saison II Yeast,29316,CA,US,Belgian Saison,Rotating,5.5
371421,Czech Ya Later (Mikkeller Collab),44218,CA,US,Bohemian Pilsener,Limited (brewed once),5.2
238886,Levi PA,35259,CA,US,American Pale Ale (APA),Rotating,5.6
352157,Indie Beer,43070,CA,US,American Blonde Ale,Rotating,5.0
190613,Raspberry Cream Ale,38963,CA,US,American Cream Ale,Rotating,5.0
139656,Black Forest Umbrix,23347,CA,US,American Imperial Stout,Limited (brewed once),10.2
49615,Mateveza Yerba Mate IPA,15886,CA,US,American IPA,Year-round,7.0
51029,"""76"" Anniversary Ale",17271,CA,US,English Old Ale,Limited (brewed once),7.6
241228,Shadow Mountain,31987,CA,US,Belgian Saison,Rotating,6.0
260220,Live Long And Possum,36754,CA,US,Belgian Pale Ale,Rotating,5.0
133773,Penance Pale Ale,34207,CA,US,American Pale Ale (APA),Limited (brewed once),5.0
101021,Barrel Harbor Red Ale,32140,CA,US,American Amber / Red Ale,Year-round,5.2
90275,Love's Armor,28019,CA,US,American Wild Ale,Rotating,8.1
277492,Muis With Galaxy,38091,CA,US,American Wild Ale,Rotating,6.7
309552,Mangonada,35259,CA,US,Fruit and Field Beer,Rotating,5.0
355919,Orangutan,51473,CA,US,American Imperial IPA,Rotating,7.8
300085,Not Today,48091,CA,US,American Imperial IPA,Rotating,7.5
258885,Ninkasi,47675,CA,US,American Pale Ale (APA),Rotating,8.6
104850,Oude Featherleggy,193,CA,US,American Strong Ale,Limited (brewed once),8.8
340938,Ain’t that Pretty,49404,CA,US,American Imperial IPA,Rotating,8.7
300545,Graveyard Pale Ale,13839,CA,US,American Pale Ale (APA),Limited (brewed once),6.2
325230,IPinA,51224,CA,US,American Imperial IPA,Rotating,9.0
278952,Mister Tea,33018,CA,US,American Wild Ale,Rotating,
268698,Totally Coned,36594,CA,US,American Imperial IPA,Rotating,8.0
88079,Black Diamond Fracas Red,978,CA,US,American Imperial Red Ale,Limited (brewed once),8.0
289454,Liberty Station Trending Travis-ty,147,CA,US,American IPA,Rotating,4.3
331545,Hop Collage,51858,CA,US,American IPA,Limited (brewed once),7.0
311300,Smell you Later,47203,CA,US,American IPA,Limited (brewed once),6.5
103877,Midnight Society,32931,CA,US,American Stout,Winter,5.5
283775,Citra Citra,33817,CA,US,American Imperial IPA,Rotating,8.4
289747,Bogus Totem,31987,CA,US,American Adjunct Lager,Limited (brewed once),5.7
276404,Hopa-Dilly-Hoo-Ha,48834,CA,US,Rye Beer,Year-round,7.0
108166,Hop Oddysey: Double Columbus,2743,CA,US,American Imperial IPA,Winter,8.8
203253,Old Ale,23697,CA,US,English Old Ale,Rotating,8.8
267327,Good Googly Moogly,22412,CA,US,American IPA,Limited (brewed once),6.8
132438,Borrego IPA,28821,CA,US,American IPA,Rotating,7.5
351511,Piloncillo Stout,53019,CA,US,American Stout,Rotating,6.5
126152,West Coast Ale,23697,CA,US,American Pale Ale (APA),Rotating,4.5
75046,Alpha Supreme,25959,CA,US,American Pale Ale (APA),Rotating,5.4
270153,Ripple Effect,16866,CA,US,American Amber / Red Lager,Limited (brewed once),7.9
349705,Jakku,34453,CA,US,American IPA,Limited (brewed once),7.0
223529,Trade Windier,16866,CA,US,Belgian Tripel,Rotating,8.3
201136,Center Cut,27331,CA,US,German Rauchbier,Rotating,
207059,Josh Damnit!! Coconut Coffee Cinnamon Milk Stout On Nitro,30923,CA,US,English Sweet / Milk Stout,Limited (brewed once),5.3
225422,The Bachelor with Eureka!,28994,CA,US,American Pale Ale (APA),Limited (brewed once),6.5
202796,Upside Brown,41429,CA,US,American Brown Ale,Rotating,7.5
370151,Brut Wayne,44336,CA,US,American Brut IPA,Limited (brewed once),7.0
302601,Hipster Conformant,33181,CA,US,German Pilsner,Rotating,4.8
60975,Rebel Razz Wheat,2441,CA,US,Fruit and Field Beer,Rotating,4.6
95180,Pale Ale,31689,CA,US,American Pale Ale (APA),Rotating,5.5
89483,Barrel Aged Jubilee,21651,CA,US,English Old Ale,Limited (brewed once),8.1
72295,Paul Shankster Collaboration,22610,CA,US,American Porter,Limited (brewed once),
229568,Beau Reve Saison,32161,CA,US,Belgian Saison,Limited (brewed once),
348316,Seven Forty Seven collab w/ 47 Hills Brewing Co.,50953,CA,US,Belgian Strong Pale Ale,Limited (brewed once),10.5
240551,Really Real,28657,CA,US,American Imperial IPA,Limited (brewed once),8.3
229803,L.A. Cheese,36847,CA,US,American Wild Ale,Rotating,7.5
201315,Blackberry Pale Ale,845,CA,US,Fruit and Field Beer,Rotating,6.6
195963,Wet Hop Simcoe Pale,25920,CA,US,American Pale Ale (APA),Fall,5.5
173961,Peanut Butter Milk Stout,35259,CA,US,English Sweet / Milk Stout,Limited (brewed once),5.6
51936,Comptche Logger,4742,CA,US,California Common / Steam Beer,Rotating,5.0
259656,A Citra Enigma,16866,CA,US,American Pale Ale (APA),Limited (brewed once),4.5
152168,Black Imperial Hefeweizen,30458,CA,US,German Hefeweizen,Rotating,8.0
230406,The Warrior Is Real,37627,CA,US,American Imperial IPA,Rotating,9.3
309229,Shape Shifter IPA,48831,CA,US,American IPA,Rotating,6.0
238673,Hop Geek Breakfast,43889,CA,US,American Black Ale,Rotating,7.5
339711,Batteries Not Included,46147,CA,US,American IPA,Limited (brewed once),6.8
103313,Shelter IPA,31332,CA,US,American IPA,Year-round,6.8
282160,Scientific Series: D-01: Belgian Style Dark Quadrupel Ale,25945,CA,US,Belgian Quadrupel (Quad),Limited (brewed once),9.5
203375,Oak Hollow Bourbon Smoked Porter,33823,CA,US,Smoke Porter,Rotating,5.5
57257,Paddy Wagon Wheat,4926,CA,US,American Pale Wheat Ale,Rotating,5.0
275334,Screaming Mimi,33199,CA,US,American Imperial IPA,Rotating,9.4
208451,Vanilla Porter,37894,CA,US,American Porter,Rotating,5.4
108219,Steelhead Bourbon Vanilla Porter,266,CA,US,American Porter,Limited (brewed once),7.5
355094,Black Raspberry Saison,27632,CA,US,Belgian Saison,Rotating,
292434,Small Acts,33018,CA,US,Belgian Saison,Rotating,4.2
113684,Incubus,25960,CA,US,American Imperial Stout,Rotating,12.0
71602,"""Just One More"" Scotch Ale",1337,CA,US,Scotch Ale / Wee Heavy,Rotating,10.5
146875,Cosmos,36523,CA,US,Belgian Saison,Limited (brewed once),5.5
281036,Simply Azacca,16393,CA,US,American Pale Ale (APA),Limited (brewed once),5.0
203116,Big Bad Leroy Brown,35403,CA,US,American Brown Ale,Rotating,
50510,Slow Ride,4410,CA,US,Berliner Weisse,Limited (brewed once),3.0
66734,The Crucible Black IPA,22610,CA,US,American Black Ale,Rotating,7.3
171389,Patrick's Dark English Mild,38399,CA,US,English Dark Mild Ale,Year-round,3.4
148667,Pizza Port Strong Ale Fest Blended Stout 2014,1337,CA,US,American Stout,Limited (brewed once),12.5
276574,Liberty Station The Lupulin Loop: Simcoe,147,CA,US,American IPA,Spring,7.5
95161,Pinot Noir Barrel Aged Saison,19402,CA,US,Belgian Saison,Rotating,7.0
200267,Peerless Porter,25926,CA,US,American Porter,Rotating,5.7
46384,Dirty German,12164,CA,US,American Dark Wheat Ale,Limited (brewed once),5.4
271577,Birthday Berliner,43889,CA,US,Berliner Weisse,Limited (brewed once),4.0
214558,Chocolate Cherry Fantasy,38614,CA,US,American Imperial Stout,Limited (brewed once),11.5
207216,Biere De Garde,29200,CA,US,French Bière de Garde,Rotating,5.9
74379,Warrior Red,24026,CA,US,American Amber / Red Ale,Limited (brewed once),
332121,Lupulin Saturation,37749,CA,US,American IPA,Rotating,6.9
195802,Barrelhouse Saison,29744,CA,US,Belgian Saison,Rotating,6.8
176483,First Rye,40977,CA,US,American IPA,Rotating,7.88
348256,Youth Gone Mild,38745,CA,US,English Pale Mild Ale,Limited (brewed once),5.0
311662,Roots in Cahoots,36754,CA,US,English Extra Special / Strong Bitter (ESB),Limited (brewed once),5.2
277433,Jasmine Ephemera,48918,CA,US,American Pale Ale (APA),Rotating,6.0
94887,Appreciation,28019,CA,US,Belgian Saison,Rotating,7.3
255589,King Diaz,47497,CA,US,American Stout,Rotating,5.0
300828,Sacred Tart,46813,CA,US,American Wild Ale,Limited (brewed once),4.5
371634,Fresh Haze of the Bay,47044,CA,US,American IPA,Limited (brewed once),7.0
269991,Steele Reserve Pale Ale,31554,CA,US,American Pale Ale (APA),Year-round,6.2
47634,Johnny Bravo,862,CA,US,American Amber / Red Ale,Year-round,
158331,Aglianico Kolsch,610,CA,US,German Kölsch,Rotating,5.4
70494,"Under The Kilt ""Scottish""",22610,CA,US,Scottish Ale,Rotating,4.3
353536,El Viejo,34409,CA,US,American Adjunct Lager,Limited (brewed once),4.9
145891,Sour Saucerful O' Secrets,2210,CA,US,Belgian Quadrupel (Quad),Limited (brewed once),10.2
222190,Peacho De Chico,140,CA,US,Fruit and Field Beer,Rotating,4.8
